month,day,order,country,page1_main_category,colour,location,model_photography,price,price_2,page,total_clicks,browsing_depth,weekday,weekend
5,2,27,9,1,2,6,1,62,1,1,31,4,4,0
7,28,9,29,3,14,3,1,28,2,2,22,3,0,0
7,31,7,9,3,12,2,1,33,2,2,6,4,3,0
6,10,1,29,3,9,5,1,48,1,1,5,2,1,0
7,21,7,29,2,10,2,1,52,1,1,11,2,0,0
6,8,9,29,2,7,2,1,38,2,2,13,2,6,1
7,29,9,9,4,4,4,1,33,2,1,6,3,1,0
4,4,7,29,1,2,5,1,38,2,2,15,3,4,0
8,9,9,29,2,9,4,1,38,2,2,17,2,5,1
6,11,2,29,1,3,2,2,38,2,1,2,2,2,0
6,4,16,9,2,2,4,1,67,1,1,14,3,2,0
5,25,19,29,1,2,4,1,38,2,1,70,4,6,1
4,1,4,9,2,6,3,1,38,2,1,7,4,1,0
8,4,6,29,3,5,2,2,52,1,4,7,5,0,0
7,26,13,9,1,1,6,1,33,2,1,26,1,5,1
4,3,3,29,4,2,5,2,38,1,1,23,3,3,0
6,2,4,16,3,14,6,1,48,1,1,8,2,0,0
4,9,2,9,1,3,4,1,62,1,1,5,1,2,0
8,6,1,29,1,6,2,1,28,2,3,10,4,2,0
7,23,15,29,3,14,1,1,57,1,2,15,3,2,0
5,2,16,42,1,4,2,1,43,2,3,18,3,4,0
6,18,8,29,4,4,5,2,38,1,1,18,5,2,0
5,22,41,29,2,4,3,2,52,1,1,36,5,3,0
6,22,9,29,3,14,3,1,28,2,2,7,3,6,1
7,7,9,29,3,6,4,1,28,2,3,17,4,0,0
4,12,14,29,1,4,2,1,43,2,3,13,3,5,1
5,27,1,29,1,3,2,2,38,2,1,3,2,1,0
6,23,1,29,2,10,2,1,52,1,1,1,1,0,0
7,29,17,29,2,12,6,1,52,1,1,16,3,1,0
4,17,3,29,2,2,4,1,67,1,1,20,4,3,0
5,14,1,29,1,3,3,1,82,1,1,1,1,2,0
4,16,38,29,3,13,1,1,48,1,4,43,5,2,0
7,23,12,29,3,2,6,1,38,2,3,14,4,2,0
6,23,1,29,3,2,3,2,48,1,1,3,1,0,0
6,17,7,29,1,3,4,1,38,2,1,11,3,1,0
5,18,5,29,2,3,1,2,57,1,1,11,4,6,1
7,2,12,29,3,6,5,1,20,2,3,12,3,2,0
8,6,121,29,4,11,3,2,28,2,3,136,4,2,0
8,5,7,29,4,4,6,1,28,2,2,10,5,1,0
5,30,1,29,4,14,5,1,33,2,3,10,3,4,0
7,20,7,29,4,2,6,2,33,2,4,19,5,6,1
4,29,3,9,3,9,5,1,48,1,1,4,2,1,0
7,23,22,29,4,2,2,2,38,1,4,25,5,2,0
5,8,4,29,3,13,2,1,28,2,3,8,3,3,0
4,21,1,29,4,3,1,1,28,2,1,13,5,0,0
7,6,25,29,4,4,5,2,38,1,1,25,4,6,1
5,16,2,29,1,14,5,2,33,2,1,18,1,4,0
4,10,2,29,2,12,1,1,67,1,2,3,2,3,0
5,3,2,29,2,2,2,1,52,1,1,5,1,5,1
6,19,29,29,1,3,2,1,43,2,1,25,1,3,0
6,17,4,24,1,6,2,2,33,2,2,9,4,1,0
5,16,7,29,4,14,2,1,28,2,4,12,5,4,0
5,14,1,24,3,9,5,1,23,2,1,1,1,2,0
7,24,9,29,3,6,5,1,20,2,3,6,3,3,0
7,19,1,29,4,14,1,1,43,1,3,3,3,5,1
5,19,10,29,2,10,2,1,52,1,1,18,4,0,0
6,3,4,29,4,6,4,2,48,1,5,13,5,1,0
7,30,2,29,4,2,6,1,43,1,2,10,4,2,0
4,7,1,29,1,3,2,1,43,2,1,12,4,0,0
4,1,3,9,3,4,5,2,26,2,3,2,3,1,0
7,20,26,29,2,2,4,1,38,2,1,30,5,6,1
5,21,8,29,2,2,4,1,62,1,2,11,4,2,0
4,21,4,29,3,6,1,2,57,1,4,6,5,0,0
7,3,23,29,3,2,3,1,33,2,2,17,4,3,0
4,14,2,29,4,14,1,1,43,1,3,15,5,0,0
7,18,6,29,1,3,1,1,43,2,1,8,1,4,0
4,20,14,9,3,14,3,1,55,1,3,16,3,6,1
6,5,6,29,2,9,4,1,57,1,2,4,2,3,0
6,25,1,29,4,7,6,1,33,2,1,9,5,2,0
6,17,33,29,4,2,5,2,38,1,1,29,4,1,0
5,19,2,29,1,14,5,2,33,2,1,2,1,0,0
7,5,6,29,3,9,5,1,48,1,1,18,4,5,1
5,4,7,9,1,2,6,1,62,1,1,7,1,6,1
6,25,6,24,1,3,4,1,62,1,1,13,2,2,0
8,9,5,29,1,2,4,1,38,2,1,5,1,5,1
5,26,6,29,2,6,5,2,33,2,2,15,4,0,0
7,25,24,9,1,3,2,1,43,2,1,18,3,4,0
5,4,25,29,2,9,5,1,57,1,2,43,4,6,1
8,4,3,29,4,7,6,1,33,2,1,3,1,0,0
5,5,16,29,2,9,5,1,57,1,2,20,4,0,0
7,11,13,29,2,6,6,2,38,2,1,10,4,4,0
4,9,6,29,1,3,3,1,62,1,1,7,1,2,0
7,20,1,29,4,3,1,1,38,1,1,6,3,6,1
4,21,9,15,2,1,3,1,48,2,1,21,4,0,0
4,5,8,29,2,6,6,2,38,2,1,28,5,5,1
6,24,16,29,2,12,5,2,62,1,1,16,4,1,0
5,9,1,29,3,6,1,2,57,1,4,2,4,4,0
5,25,5,29,2,6,5,1,38,2,2,4,2,6,1
6,8,18,9,3,4,5,2,26,2,3,17,4,6,1
8,7,79,29,3,2,4,1,48,1,3,65,5,3,0
8,10,4,29,3,4,1,2,28,2,1,72,5,6,1
7,8,3,29,3,6,3,1,48,1,1,6,4,1,0
8,9,1,29,1,3,1,1,43,2,1,5,3,5,1
6,27,15,29,4,2,3,1,28,2,1,13,4,4,0
6,18,5,29,1,3,2,2,38,2,1,10,3,2,0
7,28,4,9,2,10,2,1,52,1,1,4,2,0,0
7,27,3,29,4,3,5,2,43,1,2,17,5,6,1
5,11,4,29,3,9,6,1,50,1,2,5,2,6,1
4,20,8,29,1,4,2,1,43,2,3,20,5,6,1
7,25,1,29,2,1,3,1,48,2,1,1,1,4,0
4,11,1,29,1,3,1,1,72,1,1,1,1,4,0
7,13,3,29,2,12,1,1,67,1,2,11,2,6,1
4,8,2,9,1,2,4,1,60,1,2,4,2,1,0
4,7,2,29,4,3,1,1,28,2,1,20,4,0,0
6,12,30,24,4,3,5,2,43,1,2,52,4,3,0
8,9,1,29,1,3,3,1,62,1,1,2,3,5,1
8,12,1,29,2,12,1,1,67,1,2,7,3,1,0
5,21,8,29,3,7,2,1,28,2,3,5,3,2,0
7,20,1,24,3,14,4,1,43,1,1,7,1,6,1
4,27,1,29,3,4,1,2,28,2,1,25,1,6,1
6,14,1,29,4,4,2,1,38,1,1,6,1,5,1
7,24,37,16,2,2,2,1,52,1,1,55,4,3,0
6,26,14,29,1,3,5,1,60,1,1,16,3,3,0
5,9,10,46,2,9,5,1,57,1,2,13,3,4,0
5,25,2,46,2,4,3,2,52,1,1,9,2,6,1
4,7,4,29,3,4,2,1,48,1,1,5,1,0,0
6,19,9,29,3,14,6,1,38,2,3,10,4,3,0
7,12,1,29,4,7,6,1,33,2,1,8,3,5,1
5,31,16,9,3,14,6,1,43,1,2,45,3,5,1
7,28,1,29,4,2,2,1,43,1,1,6,2,0,0
4,26,5,9,3,11,2,1,48,1,1,14,2,5,1
5,27,1,29,1,3,1,1,72,1,1,14,4,1,0
6,24,7,29,3,6,1,2,57,1,4,15,4,1,0
8,9,5,29,2,2,4,1,43,2,1,10,1,5,1
5,28,3,29,3,13,2,1,28,2,3,9,3,2,0
4,7,10,29,4,3,1,1,28,2,1,14,1,0,0
4,5,7,29,4,3,1,1,38,1,1,13,5,5,1
4,24,24,29,1,1,1,1,62,1,2,23,3,3,0
5,6,3,29,4,9,4,2,43,1,4,6,4,1,0
7,22,18,29,4,4,4,1,33,2,2,21,5,1,0
5,9,8,29,4,2,6,2,38,1,1,10,4,4,0
5,3,7,29,2,2,4,1,38,2,1,5,4,5,1
8,10,21,29,2,3,1,2,57,1,1,21,5,6,1
7,6,1,29,3,6,2,1,33,2,1,3,1,6,1
7,16,4,29,2,6,5,1,38,2,2,10,4,2,0
4,1,6,9,3,11,2,1,48,1,1,5,2,1,0
4,11,13,29,3,7,2,1,28,2,3,20,5,4,0
7,29,14,29,2,2,4,1,67,1,1,29,4,1,0
6,10,2,29,1,3,2,1,43,2,1,8,3,1,0
8,9,3,29,1,2,4,1,38,2,1,28,4,5,1
4,28,6,29,2,10,2,1,52,1,1,8,2,0,0
4,5,4,29,2,10,2,1,52,1,1,9,4,5,1
6,1,43,9,3,7,4,1,33,2,1,44,3,6,1
4,17,12,29,2,9,5,1,38,2,1,13,2,3,0
5,18,2,29,3,14,5,1,48,1,2,2,3,6,1
5,10,31,29,1,3,3,1,43,2,1,35,4,5,1
4,2,6,29,4,2,1,1,43,1,3,11,3,2,0
6,30,1,29,1,6,5,2,62,1,2,3,2,0,0
6,6,4,29,2,10,2,1,52,1,1,5,2,4,0
5,5,10,29,1,3,2,2,38,2,1,29,5,0,0
6,15,8,29,2,12,1,1,67,1,2,9,3,6,1
6,3,3,29,4,7,1,1,23,2,2,17,3,1,0
7,28,8,29,1,1,4,2,43,2,2,14,3,0,0
5,27,24,29,2,6,5,1,38,2,2,29,3,1,0
4,3,21,29,4,12,4,2,28,2,4,20,5,3,0
6,4,1,29,2,13,1,1,38,2,2,1,2,2,0
5,14,13,29,2,4,1,1,57,1,1,34,3,2,0
7,20,10,29,3,4,5,2,26,2,3,15,4,6,1
8,7,6,9,2,9,5,1,38,2,1,12,3,3,0
6,16,3,29,1,1,1,1,62,1,2,2,3,0,0
6,11,5,29,1,1,6,1,33,2,2,8,2,2,0
5,12,22,29,4,14,5,1,33,2,3,30,4,0,0
7,21,5,29,1,3,2,1,43,2,1,6,1,0,0
4,17,9,29,4,9,6,2,48,1,2,8,2,3,0
4,14,6,29,1,3,1,1,43,2,1,45,5,0,0
5,16,24,29,4,2,3,2,43,1,2,65,5,4,0
4,23,3,29,4,9,5,1,38,1,4,2,4,2,0
4,5,3,29,4,6,6,2,38,1,4,4,4,5,1
4,13,23,29,3,11,3,1,48,1,2,36,4,6,1
8,2,3,29,2,2,4,1,38,2,1,17,2,5,1
4,24,5,29,1,2,5,1,38,2,2,5,2,3,0
4,24,10,29,1,3,1,1,43,2,1,23,3,3,0
4,6,5,9,1,3,2,1,43,2,1,23,3,6,1
8,12,4,24,3,6,3,2,28,2,3,9,4,1,0
8,1,1,29,4,4,5,2,38,1,1,4,4,4,0
5,10,14,29,2,4,1,1,57,1,1,18,3,5,1
6,18,5,29,4,4,6,1,28,2,2,4,2,2,0
8,4,1,29,2,2,4,1,67,1,1,2,1,0,0
6,4,1,29,4,7,6,1,33,2,1,9,2,2,0
6,30,2,29,4,9,4,2,33,2,3,3,4,0,0
4,1,14,29,2,2,6,1,48,2,2,12,2,1,0
4,22,7,29,4,14,1,2,33,2,4,23,4,1,0
5,8,6,9,3,14,6,1,43,1,2,9,3,3,0
7,29,9,29,4,2,6,2,33,2,4,8,4,1,0
5,14,9,29,2,9,5,1,38,2,1,11,1,2,0
4,15,7,29,3,14,1,1,57,1,2,19,4,1,0
6,11,27,29,4,9,4,2,33,2,3,22,3,2,0
4,10,2,29,4,9,5,1,38,1,4,2,4,3,0
8,11,12,29,4,7,1,1,23,2,2,14,4,0,0
5,7,3,41,1,3,2,1,43,2,1,15,5,2,0
6,17,2,29,4,14,1,1,43,1,3,4,4,1,0
7,6,2,41,4,4,5,2,38,1,1,5,2,6,1
4,27,8,44,2,9,4,1,57,1,2,8,4,6,1
6,6,18,29,1,3,2,2,38,2,1,18,1,4,0
5,21,4,29,4,3,1,1,38,1,1,3,1,2,0
4,2,1,29,3,11,2,1,48,1,1,21,4,2,0
6,11,8,29,3,7,4,1,33,2,1,11,4,2,0
4,5,8,29,3,13,1,1,38,2,3,16,4,5,1
5,8,10,29,4,2,6,1,28,2,1,16,4,3,0
4,28,2,9,2,1,3,1,48,2,1,12,3,0,0
5,20,3,29,1,14,5,2,33,2,1,5,1,1,0
6,6,7,29,3,13,3,1,48,1,1,18,1,4,0
5,30,2,29,1,3,2,2,38,2,1,3,3,4,0
7,3,3,29,2,7,2,1,38,2,2,2,2,3,0
4,12,15,29,4,2,6,2,38,1,1,34,4,5,1
4,12,4,29,2,2,3,1,57,1,2,16,3,5,1
4,1,1,29,4,4,4,1,33,2,1,4,3,1,0
4,19,1,29,1,3,1,1,43,2,1,7,1,5,1
4,3,15,29,2,9,5,1,57,1,2,22,3,3,0
5,5,2,29,1,14,5,2,33,2,1,2,1,0,0
6,13,16,29,1,8,1,1,28,2,1,22,3,4,0
5,15,1,29,3,11,2,1,48,1,1,13,2,3,0
8,2,19,29,4,9,6,2,48,1,2,15,3,5,1
4,13,45,29,3,9,6,1,48,1,1,36,4,6,1
4,11,2,24,1,3,3,1,82,1,1,3,1,4,0
7,2,8,29,4,7,6,1,33,2,1,7,3,2,0
5,6,3,29,2,2,4,1,67,1,1,2,1,1,0
7,23,1,29,4,12,3,2,33,2,4,1,4,2,0
4,5,5,9,3,6,1,1,77,1,3,13,4,5,1
4,29,8,29,4,2,1,1,33,2,4,11,4,1,0
4,6,10,29,4,9,5,1,28,2,3,12,3,6,1
8,9,2,29,1,3,4,1,62,1,1,5,4,5,1
6,16,1,29,3,13,3,1,48,1,1,4,4,0,0
4,21,4,29,1,3,4,1,62,1,1,7,3,0,0
4,21,10,29,1,14,5,2,33,2,1,8,4,0,0
6,23,9,29,1,2,6,1,62,1,1,16,5,0,0
4,20,4,29,1,2,4,1,38,2,1,5,1,6,1
5,29,3,29,3,14,2,2,48,1,4,3,4,3,0
6,8,3,29,4,3,1,1,28,2,1,44,5,6,1
5,4,3,29,3,5,1,2,33,2,4,9,4,6,1
5,7,25,29,3,9,5,1,23,2,1,25,3,2,0
4,11,5,29,3,14,6,1,43,1,2,6,3,4,0
5,22,5,29,2,6,5,2,33,2,2,3,3,3,0
4,20,1,29,4,9,5,1,43,1,2,1,2,6,1
6,20,2,29,4,3,2,1,23,2,1,5,1,4,0
7,20,25,29,3,4,5,2,26,2,3,32,4,6,1
7,16,2,29,3,9,6,1,50,1,2,3,2,2,0
4,20,2,44,3,11,3,1,55,1,3,2,3,6,1
6,3,33,9,1,4,2,1,62,1,2,75,3,1,0
5,25,4,29,2,6,6,2,38,2,1,3,1,6,1
6,5,2,24,1,1,6,1,33,2,1,21,2,3,0
7,24,8,29,3,14,6,1,48,1,1,11,3,3,0
7,8,15,29,4,3,1,1,38,1,1,26,3,1,0
6,11,2,29,2,1,3,1,48,2,1,5,2,2,0
6,13,5,29,1,3,4,1,38,2,1,9,4,4,0
4,7,3,9,3,9,5,1,48,1,1,3,4,0,0
4,14,7,29,1,3,2,2,38,2,1,9,1,0,0
5,21,16,29,4,9,6,2,48,1,2,18,5,2,0
4,1,9,24,1,1,1,1,62,1,2,17,4,1,0
6,19,8,29,3,14,6,1,43,1,2,10,3,3,0
6,5,66,24,1,3,4,1,38,2,1,52,2,3,0
4,2,2,29,2,2,6,1,48,2,2,2,2,2,0
5,14,7,29,4,4,4,1,33,2,1,8,1,2,0
4,20,3,29,1,2,3,1,38,2,2,6,2,6,1
4,18,7,29,4,2,2,1,43,1,1,13,3,4,0
5,31,7,29,4,7,6,1,33,2,1,5,1,5,1
7,9,6,29,1,1,6,1,33,2,1,12,3,2,0
7,20,1,29,4,4,4,2,38,1,1,5,4,6,1
7,16,6,29,3,4,1,2,28,2,1,7,1,2,0
6,11,2,9,3,6,2,1,33,2,1,4,1,2,0
4,8,5,24,4,2,2,1,43,1,1,25,4,1,0
5,11,4,29,3,11,2,1,48,1,1,5,3,6,1
7,29,1,29,1,3,2,2,38,2,1,1,1,1,0
6,10,2,29,1,2,3,1,38,2,2,2,2,1,0
5,27,14,29,1,14,6,2,33,2,2,21,3,1,0
5,23,4,9,2,10,2,1,52,1,1,51,4,4,0
7,11,5,29,1,3,1,1,43,2,1,20,2,4,0
4,29,22,9,1,1,4,2,43,2,2,33,3,1,0
6,10,5,29,2,9,5,1,57,1,2,5,2,1,0
8,6,11,29,3,14,2,2,48,1,4,18,4,2,0
7,29,39,29,3,14,6,1,57,1,3,42,3,1,0
6,12,5,29,3,6,4,1,28,2,3,5,4,3,0
8,11,17,29,4,2,2,2,38,1,4,19,5,0,0
4,9,17,29,3,9,5,1,23,2,1,16,3,2,0
5,24,23,29,2,12,6,1,52,1,1,47,3,5,1
6,24,5,29,3,14,3,1,28,2,2,33,5,1,0
8,1,28,29,4,2,1,1,48,1,1,27,3,4,0
7,24,15,29,4,5,4,2,33,2,2,16,5,3,0
5,29,10,29,3,14,6,1,38,2,3,7,3,3,0
7,16,9,29,3,9,5,2,20,2,3,10,4,2,0
7,8,4,29,2,12,1,1,52,1,1,10,2,1,0
4,14,15,29,4,3,1,1,38,1,1,13,4,0,0
4,7,47,29,1,6,5,2,62,1,2,53,3,0,0
7,21,3,29,3,14,3,1,28,2,2,12,3,0,0
4,10,3,29,2,3,1,2,57,1,1,14,4,3,0
4,9,1,29,2,3,1,2,57,1,1,17,1,2,0
4,5,2,29,1,2,6,1,38,2,2,7,5,5,1
7,3,15,29,1,1,5,1,28,2,1,21,3,3,0
5,17,2,29,4,2,2,1,43,1,1,2,1,5,1
7,22,1,24,3,9,6,1,48,1,1,1,1,1,0
7,26,1,29,1,8,1,1,28,2,1,4,3,5,1
5,20,2,29,2,12,1,1,67,1,2,4,2,1,0
6,29,2,24,2,3,1,2,57,1,1,4,1,6,1
8,7,9,29,4,2,1,1,48,1,1,8,1,3,0
7,29,6,29,1,2,4,1,60,1,2,11,2,1,0
7,8,13,29,4,6,4,2,48,1,5,11,5,1,0
6,25,8,29,3,14,1,1,57,1,2,15,4,2,0
6,20,4,29,1,3,5,1,60,1,1,7,1,4,0
8,5,7,29,3,5,1,2,33,2,4,10,4,1,0
5,21,21,29,4,11,1,2,33,2,5,18,5,2,0
4,22,10,29,1,14,6,2,33,2,2,9,4,1,0
8,4,5,29,4,2,2,2,43,1,5,6,5,0,0
4,24,1,29,4,4,4,1,33,2,1,6,3,3,0
6,3,4,29,4,3,1,1,38,1,1,4,3,1,0
4,25,10,29,4,2,2,1,43,1,1,8,3,4,0
5,14,4,29,3,9,6,1,48,1,1,3,1,2,0
5,6,3,29,3,11,2,1,48,1,1,4,2,1,0
4,10,5,46,4,14,1,1,43,1,3,6,4,3,0
5,2,1,9,1,3,4,1,38,2,1,31,4,4,0
6,19,1,29,2,13,1,1,38,2,2,1,2,3,0
4,3,8,29,4,2,6,1,43,1,2,12,4,3,0
6,14,6,9,2,12,5,2,62,1,1,7,1,5,1
7,24,18,29,2,7,2,1,38,2,2,17,5,3,0
5,16,3,29,3,3,2,1,43,1,2,12,5,4,0
4,16,26,29,2,2,2,1,67,1,2,25,3,2,0
4,14,4,29,2,4,1,1,57,1,1,3,1,0,0
5,25,41,29,4,6,4,2,48,1,5,46,5,6,1
8,6,9,29,4,3,2,1,23,2,1,14,4,2,0
5,24,5,29,1,4,2,1,43,2,3,9,3,5,1
4,25,6,29,1,4,2,1,43,2,3,36,5,4,0
4,29,11,29,2,2,2,1,67,1,2,13,3,1,0
5,12,8,29,1,1,5,1,38,2,2,17,3,0,0
4,11,4,9,1,3,2,1,43,2,1,6,1,4,0
6,8,13,29,4,4,4,1,33,2,1,44,5,6,1
6,10,1,29,1,14,6,2,33,2,2,10,2,1,0
8,3,4,29,3,9,6,1,50,1,2,3,2,6,1
4,20,7,29,3,14,6,1,43,1,2,11,5,6,1
4,30,2,29,1,3,1,1,43,2,1,1,1,2,0
8,11,8,29,1,2,3,1,62,1,3,8,3,0,0
7,15,2,29,3,5,1,2,33,2,4,1,4,1,0
6,11,9,29,1,2,3,1,62,1,3,14,4,2,0
5,27,4,29,3,13,6,1,28,2,1,4,2,1,0
7,11,10,29,4,7,2,1,43,1,5,9,5,4,0
5,5,3,9,1,6,4,1,38,2,2,20,4,0,0
4,1,17,29,4,7,1,1,23,2,2,20,4,1,0
7,16,1,29,2,9,4,1,57,1,2,1,2,2,0
7,12,3,29,1,8,1,1,28,2,1,9,1,5,1
5,22,7,29,3,6,3,1,48,1,1,14,4,3,0
8,9,5,10,1,6,1,1,62,1,3,6,3,5,1
4,2,33,29,4,2,6,2,38,1,1,28,4,2,0
7,16,1,29,2,12,6,1,52,1,1,7,1,2,0
6,9,7,29,2,9,4,1,57,1,2,5,2,0,0
5,7,5,29,1,4,6,1,38,2,1,13,5,2,0
6,2,5,9,1,3,4,1,38,2,1,9,3,0,0
4,27,8,29,4,14,5,1,33,2,3,8,3,6,1
6,19,12,29,1,8,1,1,28,2,1,14,1,3,0
8,10,1,29,2,12,5,2,62,1,1,1,1,6,1
6,15,7,29,1,1,4,2,43,2,2,7,4,6,1
6,2,13,29,1,3,2,1,43,2,1,13,3,0,0
7,24,8,29,3,2,3,2,48,1,1,29,3,3,0
6,1,4,9,2,10,2,1,52,1,1,4,1,6,1
8,12,23,29,4,14,3,2,28,2,4,27,5,1,0
4,11,3,29,1,3,3,1,43,2,1,8,2,4,0
4,16,3,29,1,1,5,1,28,2,1,49,5,2,0
7,8,3,29,3,12,1,1,48,1,2,4,2,1,0
5,19,12,29,1,3,2,2,38,2,1,13,2,0,0
7,10,4,29,2,10,2,1,52,1,1,4,2,3,0
7,8,2,29,1,2,4,1,38,2,1,7,2,1,0
8,12,1,29,4,4,4,2,65,1,1,1,1,1,0
7,12,1,29,4,9,6,2,48,1,2,4,2,5,1
7,18,20,29,2,10,2,1,52,1,1,31,3,4,0
6,11,4,29,3,6,1,2,23,2,1,16,1,2,0
6,4,3,9,1,3,4,1,62,1,1,17,2,2,0
7,4,16,29,4,4,5,1,38,1,1,30,3,4,0
4,9,11,29,4,4,4,2,38,1,1,30,5,2,0
7,16,6,29,2,14,2,2,52,1,1,8,1,2,0
5,21,5,29,1,8,1,1,28,2,1,24,5,2,0
4,27,7,29,1,3,3,1,82,1,1,8,1,6,1
5,8,2,21,3,2,3,2,48,1,1,4,3,3,0
7,19,2,29,1,3,4,1,62,1,1,2,1,5,1
8,6,11,29,3,9,6,1,50,1,2,9,2,2,0
5,9,13,29,3,2,4,2,48,1,2,25,3,4,0
4,15,4,29,1,3,1,1,72,1,1,14,5,1,0
4,18,2,29,2,6,3,1,38,2,1,10,3,4,0
4,2,14,29,2,12,6,1,52,1,1,12,1,2,0
5,2,18,21,4,2,2,2,38,1,4,20,5,4,0
5,6,9,29,2,6,5,2,33,2,2,10,2,1,0
7,28,6,29,3,13,1,1,48,1,4,34,5,0,0
6,25,19,29,3,13,6,1,28,2,1,20,3,2,0
6,17,2,24,4,2,6,2,38,1,1,6,5,1,0
5,16,2,9,2,4,3,2,52,1,1,7,1,4,0
7,30,55,29,2,6,5,2,33,2,2,44,2,2,0
4,29,1,29,3,6,3,2,28,2,3,2,3,1,0
5,18,24,29,1,4,2,2,38,2,3,32,5,6,1
7,28,28,29,3,14,3,1,55,1,3,19,3,0,0
4,23,1,29,2,2,4,1,43,2,1,5,2,2,0
4,7,12,29,4,7,1,1,33,2,5,30,5,0,0
4,4,9,29,3,14,6,1,38,2,3,12,3,4,0
4,12,3,29,3,6,3,1,48,1,1,2,3,5,1
4,19,1,29,2,6,6,2,38,2,1,9,3,5,1
6,4,35,29,4,9,4,2,33,2,3,34,4,2,0
4,3,4,29,4,2,2,2,38,1,4,8,5,3,0
5,25,2,29,1,3,2,2,38,2,1,5,1,6,1
4,22,1,29,3,6,1,2,23,2,1,10,4,1,0
5,3,12,29,1,3,1,1,43,2,1,26,3,5,1
6,18,18,9,3,14,6,1,48,1,1,17,1,2,0
5,6,1,29,4,7,6,1,33,2,1,1,1,1,0
7,13,33,29,4,3,1,1,38,1,1,30,3,6,1
7,25,9,29,1,3,3,1,43,2,1,28,3,4,0
4,2,5,29,4,11,1,2,33,2,5,19,5,2,0
7,19,10,29,4,4,4,1,33,2,1,12,2,5,1
4,21,11,9,3,12,1,1,43,1,1,11,1,0,0
4,12,4,24,1,3,4,1,62,1,1,4,3,5,1
4,20,9,29,2,3,1,2,57,1,1,20,5,6,1
4,1,5,29,4,3,1,1,38,1,1,16,4,1,0
8,5,12,29,4,4,3,2,28,2,1,19,4,1,0
4,4,8,29,2,13,1,1,38,2,2,11,2,4,0
7,23,11,29,4,7,2,1,43,1,5,11,5,2,0
4,16,21,29,4,2,6,1,43,1,2,19,5,2,0
8,7,11,29,2,4,1,1,57,1,1,11,1,3,0
8,4,4,29,4,11,1,2,33,2,5,9,5,0,0
6,26,4,29,2,2,4,1,43,2,1,9,2,3,0
4,27,2,29,4,4,5,2,38,1,1,10,4,6,1
6,24,2,29,2,2,4,1,43,2,1,2,1,1,0
4,5,9,29,1,1,5,1,28,2,1,10,4,5,1
5,25,17,29,4,3,2,1,23,2,1,15,3,6,1
5,7,11,29,1,14,5,2,33,2,1,15,4,2,0
6,15,1,29,4,2,5,2,38,1,1,7,1,6,1
6,12,7,29,1,1,1,1,62,1,2,12,3,3,0
4,19,15,29,3,7,6,1,48,1,2,25,4,5,1
5,29,1,29,1,2,1,1,62,1,3,7,3,3,0
5,20,3,29,2,2,3,1,57,1,2,4,2,1,0
5,26,2,29,3,11,2,2,43,1,2,5,3,0,0
4,17,6,29,1,6,4,1,38,2,2,7,2,3,0
6,12,6,43,2,13,1,1,38,2,2,13,2,3,0
6,23,7,29,4,6,4,2,48,1,5,6,5,0,0
6,21,12,29,3,9,5,1,23,2,1,29,5,5,1
8,6,3,46,3,6,2,1,33,2,1,5,1,2,0
6,9,7,29,4,6,2,2,28,2,2,12,5,0,0
4,13,18,29,4,4,2,1,38,1,1,18,4,6,1
5,30,4,29,2,4,3,2,52,1,1,11,5,4,0
5,4,5,29,3,14,2,2,48,1,4,9,4,6,1
4,29,2,29,4,7,6,1,33,2,1,3,2,1,0
5,23,17,29,4,9,5,1,38,1,4,20,4,4,0
4,12,5,29,2,2,4,1,43,2,1,10,2,5,1
4,22,1,29,2,10,2,1,52,1,1,3,2,1,0
4,9,6,29,3,11,3,1,48,1,2,8,2,2,0
6,23,5,29,4,4,2,1,43,1,3,5,4,0,0
6,14,1,11,2,10,2,1,52,1,1,7,2,5,1
7,28,8,9,1,3,4,1,62,1,1,9,1,0,0
7,21,3,29,1,3,3,1,43,2,1,2,2,0,0
7,17,1,9,3,6,3,1,48,1,1,1,1,3,0
8,12,4,29,4,2,1,1,33,2,4,1,4,1,0
4,27,4,29,2,1,3,1,48,2,1,5,3,6,1
4,2,5,29,2,4,3,2,52,1,1,7,2,2,0
4,7,4,29,1,3,1,1,72,1,1,9,1,0,0
4,5,1,29,1,1,5,1,28,2,1,10,4,5,1
7,9,3,29,4,2,3,1,28,2,1,14,3,2,0
6,16,8,29,3,13,4,2,18,2,3,6,3,0,0
4,4,18,29,3,9,5,1,48,1,1,17,4,4,0
5,30,7,29,2,6,5,1,38,2,2,7,2,4,0
8,1,1,29,3,4,5,2,26,2,3,9,3,4,0
5,6,1,29,3,6,4,2,52,1,2,2,3,1,0
8,10,4,29,3,14,4,1,43,1,1,6,3,6,1
8,5,16,29,2,13,1,1,38,2,2,23,5,1,0
6,19,19,9,3,3,2,1,43,1,2,23,4,3,0
6,26,23,29,3,9,6,1,48,1,1,45,3,3,0
5,12,25,3,3,3,2,1,43,1,2,26,3,0,0
8,8,2,46,2,4,1,1,57,1,1,5,1,4,0
7,26,16,29,1,3,1,1,43,2,1,21,1,5,1
6,30,36,29,1,3,2,1,43,2,1,32,4,0,0
5,20,8,29,1,3,2,1,43,2,1,7,4,1,0
7,30,3,29,1,3,4,1,38,2,1,3,1,2,0
5,17,5,29,1,1,5,1,38,2,2,7,3,5,1
