month,day,order,country,page1_main_category,colour,location,model_photography,price,price_2,page,total_clicks,browsing_depth,weekday,weekend
4,13,2,29,1,3,1,1,43,2,1,7,1,6,1
4,29,4,29,1,4,6,1,38,2,1,2,1,1,0
4,14,8,9,3,11,3,1,48,1,2,3,3,0,0
6,5,15,24,2,2,2,1,52,1,1,7,2,3,0
6,27,8,29,4,14,5,1,33,2,3,3,3,4,0
4,16,6,29,4,14,2,2,48,1,5,1,5,2,0
4,10,2,29,4,14,4,1,28,2,3,2,3,3,0
5,22,6,29,2,9,5,1,57,1,2,5,2,3,0
7,9,5,29,1,3,4,1,38,2,1,6,1,2,0
5,1,1,29,1,2,6,1,62,1,1,1,1,3,0
6,19,4,29,1,6,5,2,62,1,2,4,3,3,0
5,26,21,29,2,10,2,1,52,1,1,6,2,0,0
6,12,5,29,2,9,5,1,38,2,1,1,1,3,0
4,23,2,9,1,1,5,1,28,2,1,1,1,2,0
7,17,41,29,3,11,2,1,48,1,1,15,2,3,0
6,17,14,29,2,6,5,2,33,2,2,4,2,1,0
4,1,10,29,4,6,4,2,48,1,5,5,5,1,0
6,23,6,29,2,2,4,1,67,1,1,3,1,0,0
4,27,6,9,1,3,1,1,43,2,1,1,1,6,1
6,24,3,29,2,10,2,1,52,1,1,3,1,1,0
7,1,9,29,3,14,6,1,48,1,1,8,4,1,0
7,26,5,29,4,1,3,2,28,2,4,2,4,5,1
4,16,7,9,1,3,2,1,43,2,1,3,2,2,0
6,21,1,24,3,14,2,2,28,2,3,1,3,5,1
7,10,11,29,1,3,2,2,38,2,1,4,3,3,0
4,20,6,29,2,2,4,1,38,2,1,3,1,6,1
8,9,7,29,4,7,2,1,43,1,5,3,5,5,1
4,2,19,29,1,2,1,1,62,1,3,5,5,2,0
7,11,1,9,3,9,6,1,50,1,2,1,2,4,0
5,6,1,29,2,10,2,1,52,1,1,1,1,1,0
6,4,4,29,2,10,2,1,52,1,1,2,1,2,0
7,16,9,29,2,2,6,1,48,2,2,3,2,2,0
5,6,4,29,1,14,5,2,33,2,1,1,1,1,0
6,18,2,9,1,2,4,1,38,2,1,2,1,2,0
6,2,2,16,4,4,4,1,33,2,1,6,3,0,0
4,24,2,29,2,12,5,2,62,1,1,2,2,3,0
4,7,11,29,1,2,4,1,38,2,1,13,3,0,0
4,29,36,29,4,9,3,1,33,2,3,9,3,1,0
5,25,1,29,3,14,6,1,48,1,1,1,1,6,1
7,14,8,24,1,6,5,2,62,1,2,3,2,0,0
7,15,22,29,4,6,2,2,28,2,2,7,5,1,0
7,9,1,29,1,1,5,1,28,2,1,6,1,2,0
5,27,7,29,2,12,5,2,62,1,1,3,2,1,0
7,17,11,29,1,2,4,1,38,2,1,8,5,3,0
7,23,5,29,4,2,1,1,33,2,4,5,5,2,0
5,8,29,29,3,12,1,1,48,1,2,32,5,3,0
5,30,18,29,2,2,4,1,43,2,1,6,2,4,0
6,2,3,29,3,11,2,1,48,1,1,2,1,0,0
5,10,10,29,2,6,5,1,38,2,2,7,5,5,1
4,17,7,29,1,3,5,1,60,1,1,11,5,3,0
5,20,16,29,3,14,6,1,43,1,2,7,4,1,0
6,25,5,29,4,14,2,1,28,2,4,3,4,2,0
4,4,6,29,1,2,6,1,62,1,1,2,1,4,0
4,14,1,29,1,3,4,1,62,1,1,2,1,0,0
7,21,5,29,1,3,3,1,43,2,1,2,1,0,0
6,9,12,9,2,2,4,1,62,1,2,4,2,0,0
8,9,4,29,2,12,5,2,62,1,1,3,1,5,1
7,25,9,27,2,13,3,1,57,1,2,6,2,4,0
4,24,2,29,1,3,3,1,82,1,1,2,1,3,0
5,23,5,29,3,7,2,1,28,2,3,3,3,4,0
6,17,8,29,1,3,4,1,62,1,1,4,2,1,0
5,25,17,29,4,9,5,1,43,1,2,5,3,6,1
6,15,5,29,1,3,4,1,38,2,1,1,1,6,1
4,12,3,29,1,3,2,2,38,2,1,6,2,5,1
6,17,10,9,3,2,3,1,33,2,2,2,2,1,0
5,6,4,29,1,6,5,2,62,1,2,2,2,1,0
5,16,4,9,2,7,2,1,38,2,2,2,3,4,0
4,29,23,29,3,6,3,1,48,1,1,7,4,1,0
7,17,18,29,2,14,2,2,52,1,1,6,1,3,0
8,5,6,29,4,3,2,1,23,2,1,5,4,1,0
8,6,48,29,4,4,4,1,33,2,1,14,5,2,0
6,13,3,24,3,14,4,1,43,1,1,6,3,4,0
4,30,2,46,3,14,6,1,48,1,1,2,1,2,0
4,7,10,29,3,11,3,1,48,1,2,3,2,0,0
6,24,14,29,4,9,2,2,43,1,3,11,4,1,0
6,19,1,29,1,3,1,1,43,2,1,7,5,3,0
6,25,2,29,3,13,3,1,48,1,1,2,2,2,0
7,15,4,29,3,9,6,1,50,1,2,1,2,1,0
4,2,15,29,4,2,1,1,43,1,3,3,3,2,0
4,1,6,29,2,9,5,1,57,1,2,2,2,1,0
6,22,3,29,1,6,4,1,38,2,2,23,5,6,1
4,29,51,9,3,6,2,1,33,2,1,6,2,1,0
5,16,7,29,1,6,2,2,33,2,2,7,2,4,0
7,23,3,34,4,2,6,2,38,1,3,2,3,2,0
6,6,1,29,4,2,1,1,43,1,3,1,3,4,0
7,28,2,29,4,2,2,1,43,1,1,1,1,0,0
5,17,1,29,4,4,4,1,33,2,1,1,1,5,1
6,3,10,9,2,12,1,1,52,1,1,2,1,1,0
7,25,3,29,3,4,2,1,48,1,1,2,3,4,0
5,16,4,29,1,3,4,1,62,1,1,1,1,4,0
7,5,2,9,3,2,4,2,28,2,2,1,2,5,1
4,7,1,29,2,2,4,1,38,2,1,2,1,0,0
4,26,3,29,1,3,1,1,43,2,1,4,1,5,1
7,28,19,46,2,3,1,2,57,1,1,7,3,0,0
5,2,6,9,1,3,3,1,43,2,1,11,3,4,0
7,28,2,29,3,9,5,1,23,2,1,4,1,0,0
6,25,22,29,2,10,2,1,52,1,1,5,2,2,0
6,1,4,29,4,9,5,1,43,1,2,6,3,6,1
6,20,2,29,1,14,6,2,33,2,2,1,2,4,0
7,21,1,29,4,3,1,1,38,1,1,2,1,0,0
5,24,3,29,1,3,2,1,43,2,1,1,1,5,1
6,4,2,29,1,1,1,1,62,1,2,8,3,2,0
4,7,24,29,2,3,1,2,57,1,1,13,3,0,0
6,16,4,21,2,6,6,2,38,2,1,3,4,0,0
6,22,3,29,4,6,2,2,28,2,2,2,2,6,1
4,30,4,9,2,3,1,2,57,1,1,1,1,2,0
4,4,18,29,4,2,6,2,38,1,1,4,1,4,0
8,6,33,29,3,6,3,1,48,1,1,49,5,2,0
4,10,9,29,4,6,2,2,28,2,3,3,4,3,0
6,30,4,46,2,2,4,1,38,2,1,2,3,0,0
5,8,10,29,4,9,6,2,48,1,2,4,5,3,0
5,13,2,29,1,3,1,1,43,2,1,2,1,1,0
4,30,2,29,1,1,5,1,38,2,2,2,2,2,0
4,18,8,29,2,6,5,1,38,2,2,4,2,4,0
7,4,17,24,3,6,1,2,57,1,4,3,4,4,0
5,24,17,29,4,9,2,2,38,1,4,10,5,5,1
8,4,6,29,2,6,3,1,38,2,2,4,2,0,0
4,12,7,29,2,9,4,1,57,1,2,2,2,5,1
6,14,1,9,2,4,1,1,57,1,1,1,1,5,1
4,23,59,29,3,11,3,1,48,1,2,14,4,2,0
5,6,4,24,2,3,1,2,57,1,1,4,3,1,0
4,1,2,29,1,14,5,2,33,2,1,7,4,1,0
5,4,39,29,1,3,3,1,55,1,2,15,4,6,1
4,25,15,29,4,6,5,2,33,2,3,7,4,4,0
8,1,2,29,4,2,6,1,28,2,1,1,1,4,0
7,2,29,29,4,7,3,2,38,1,3,5,4,2,0
6,11,2,29,3,13,3,1,48,1,1,1,1,2,0
4,23,29,29,3,14,3,1,55,1,3,11,3,2,0
5,1,2,29,2,6,6,2,38,2,1,1,1,3,0
7,19,7,29,4,2,6,2,38,1,1,1,1,5,1
5,21,29,29,2,11,2,1,57,1,2,8,4,2,0
4,11,4,29,1,4,6,1,38,2,1,1,1,4,0
6,20,13,29,4,4,6,1,28,2,2,6,2,4,0
4,2,26,29,1,1,6,1,33,2,1,4,2,2,0
7,31,8,29,1,2,4,1,38,2,1,2,1,3,0
4,20,7,29,4,2,1,1,43,1,3,3,3,6,1
7,13,1,37,3,2,5,1,33,2,2,1,2,6,1
7,5,3,29,2,7,2,1,38,2,2,1,2,5,1
6,17,12,29,4,7,6,1,33,2,1,2,2,1,0
6,11,8,29,4,14,5,1,33,2,3,2,3,2,0
4,12,9,29,1,6,4,1,38,2,2,4,3,5,1
4,19,11,29,3,6,5,1,20,2,3,3,3,5,1
4,10,22,29,4,4,4,1,33,2,1,13,1,3,0
4,12,2,29,3,13,2,1,28,2,3,2,3,5,1
4,6,1,29,4,4,4,1,33,2,1,1,1,6,1
8,6,3,29,4,14,1,1,43,1,3,3,3,2,0
5,21,1,29,2,4,1,1,57,1,1,6,2,2,0
4,2,11,29,3,13,6,1,28,2,1,3,3,2,0
7,8,10,29,1,3,2,1,43,2,1,8,3,1,0
8,2,23,29,3,6,1,2,57,1,4,11,4,5,1
4,8,27,9,1,1,1,1,62,1,2,12,4,1,0
6,2,10,29,4,4,4,1,33,2,1,5,3,0,0
8,3,68,29,4,4,1,1,33,2,2,38,5,6,1
4,23,2,46,3,11,2,1,48,1,1,2,1,2,0
6,24,17,29,3,2,6,1,38,2,3,7,3,1,0
6,10,1,29,1,3,2,2,38,2,1,1,1,1,0
6,10,8,9,1,3,2,1,43,2,1,28,4,1,0
7,29,14,29,1,3,5,1,60,1,1,10,2,1,0
5,9,4,29,2,10,2,1,52,1,1,4,3,4,0
5,28,4,9,3,12,5,1,33,2,2,3,3,2,0
6,21,33,29,4,4,4,2,38,1,1,17,5,5,1
4,18,9,29,1,3,3,1,82,1,1,3,1,4,0
4,2,1,29,2,2,4,1,43,2,1,1,1,2,0
7,28,2,29,1,3,5,1,60,1,1,5,3,0,0
4,4,4,29,3,13,1,1,48,1,4,1,4,4,0
5,20,9,29,4,14,4,1,28,2,3,4,4,1,0
5,1,13,9,1,4,6,1,38,2,1,11,4,3,0
7,12,2,29,4,4,4,1,33,2,2,13,5,5,1
5,7,4,44,4,2,1,1,48,1,1,2,1,2,0
4,30,2,9,3,12,1,1,43,1,1,2,1,2,0
4,26,34,29,4,7,2,1,43,1,5,9,5,5,1
8,12,8,29,2,2,4,1,62,1,2,4,4,1,0
6,10,2,29,2,9,5,1,38,2,1,1,1,1,0
7,30,53,29,2,9,4,1,57,1,2,14,2,2,0
6,10,3,29,2,9,5,1,57,1,2,1,2,1,0
6,2,19,29,2,9,5,1,57,1,2,7,4,0,0
7,30,2,29,2,12,5,2,62,1,1,1,1,2,0
4,28,16,29,4,7,6,1,33,2,1,5,2,0,0
6,8,9,9,2,2,5,1,62,1,1,4,2,6,1
4,17,2,24,1,2,4,1,60,1,2,2,2,3,0
4,3,29,29,3,14,6,1,57,1,3,14,3,3,0
4,27,5,9,1,3,1,1,72,1,1,2,2,6,1
5,21,2,29,1,6,5,2,62,1,2,1,2,2,0
7,17,4,29,1,3,4,1,38,2,1,3,1,3,0
8,3,7,29,2,2,4,1,67,1,1,6,1,6,1
4,12,13,29,3,6,3,1,48,1,1,2,1,5,1
8,12,11,29,3,14,6,1,57,1,3,4,4,1,0
5,27,10,29,4,3,1,1,38,1,1,2,1,1,0
4,16,5,29,3,14,6,1,48,1,1,2,1,2,0
8,2,10,29,4,2,3,1,28,2,1,5,4,5,1
6,4,11,29,3,4,2,1,48,1,1,12,5,2,0
6,11,11,29,2,2,4,1,43,2,1,7,3,2,0
6,6,3,29,2,9,5,1,38,2,1,1,1,4,0
5,25,3,29,2,2,3,1,57,1,2,1,2,6,1
8,3,7,29,2,2,5,1,62,1,1,5,2,6,1
6,23,3,29,4,3,2,1,23,2,1,1,1,0,0
4,1,3,29,4,2,1,1,48,1,1,1,1,1,0
6,20,1,29,1,2,3,1,38,2,2,4,2,4,0
5,27,34,29,4,2,3,1,28,2,1,13,5,1,0
4,2,10,29,2,3,1,2,57,1,1,6,3,2,0
5,28,1,29,2,2,4,1,67,1,1,2,2,2,0
7,26,3,29,2,2,4,1,67,1,1,2,1,5,1
7,11,5,29,2,4,1,1,57,1,1,4,4,4,0
6,17,6,29,3,14,6,1,57,1,3,4,3,1,0
5,2,7,29,1,6,5,2,62,1,2,1,2,4,0
4,2,3,29,3,9,6,1,50,1,2,1,2,2,0
7,11,5,29,1,1,1,1,62,1,2,5,3,4,0
5,25,10,29,3,2,4,2,28,2,2,6,4,6,1
7,6,7,9,1,2,4,1,38,2,1,6,1,6,1
6,14,4,29,1,3,3,1,82,1,1,3,1,5,1
4,3,27,29,1,3,4,1,62,1,1,10,3,3,0
5,14,6,29,1,2,3,1,62,1,3,2,3,2,0
4,3,10,29,2,8,1,1,43,2,2,1,2,3,0
7,2,1,29,1,3,4,1,62,1,1,2,1,2,0
7,27,1,29,4,3,1,1,38,1,1,3,4,6,1
4,25,3,24,1,3,1,1,72,1,1,3,2,4,0
6,2,3,29,4,2,3,1,28,2,1,1,1,0,0
6,12,18,29,1,3,1,1,72,1,1,8,5,3,0
4,20,9,29,2,4,1,1,57,1,1,3,1,6,1
5,19,2,29,4,6,6,2,38,1,4,3,4,0,0
6,30,1,29,1,8,1,1,28,2,1,2,1,0,0
7,26,20,29,1,3,4,1,38,2,1,6,1,5,1
6,24,11,29,2,6,5,1,38,2,2,4,4,1,0
4,8,4,29,1,3,1,1,72,1,1,8,3,1,0
5,22,12,29,3,14,2,2,28,2,3,7,4,3,0
4,20,3,29,4,4,5,2,38,1,1,1,1,6,1
4,27,1,29,2,2,4,1,43,2,1,1,1,6,1
4,3,5,29,2,6,5,2,33,2,2,2,2,3,0
4,26,45,9,1,3,2,1,43,2,1,15,3,5,1
4,25,14,29,4,3,2,1,23,2,1,8,3,4,0
7,17,1,29,1,8,1,1,28,2,1,3,2,3,0
6,28,1,24,1,3,2,1,43,2,1,1,1,5,1
6,18,7,29,1,3,3,1,43,2,1,2,2,2,0
6,15,4,29,1,3,3,1,82,1,1,2,1,6,1
4,8,22,29,1,3,2,2,38,2,1,8,3,1,0
5,6,1,29,3,14,3,1,55,1,3,1,3,1,0
7,17,6,29,1,2,4,1,38,2,1,1,1,3,0
6,18,5,29,2,2,3,1,57,1,2,5,2,2,0
7,17,21,29,4,5,4,2,33,2,2,8,2,3,0
5,11,1,29,1,3,2,2,38,2,1,3,2,6,1
4,7,33,29,4,12,1,2,33,2,5,8,5,0,0
8,6,4,29,4,4,4,2,65,1,1,7,4,2,0
5,8,6,9,1,6,4,1,38,2,2,2,2,3,0
5,26,7,29,4,9,4,2,43,1,4,2,5,0,0
6,26,2,9,2,2,4,1,67,1,1,1,1,3,0
7,2,5,29,4,9,6,2,48,1,2,5,2,2,0
6,28,26,29,3,6,1,2,57,1,4,8,4,5,1
7,31,10,29,2,6,3,1,38,2,2,2,2,3,0
4,16,4,29,3,9,5,2,20,2,3,2,3,2,0
4,2,2,29,2,2,4,1,67,1,1,2,1,2,0
7,2,3,24,3,9,6,1,48,1,1,1,1,2,0
5,19,16,29,3,9,4,2,28,2,1,9,3,0,0
7,30,11,29,3,14,4,1,43,1,1,14,2,2,0
7,18,2,29,1,3,4,1,62,1,1,3,1,4,0
4,2,3,21,4,7,6,1,33,2,1,3,3,2,0
5,1,3,29,3,6,2,1,33,2,1,2,1,3,0
4,22,1,29,2,6,6,2,38,2,1,1,1,1,0
4,9,12,29,3,2,4,2,48,1,2,1,2,2,0
6,20,4,29,3,6,1,2,23,2,1,5,1,4,0
7,30,6,29,4,6,5,2,33,2,3,7,4,2,0
6,11,1,29,4,2,2,1,43,1,1,2,2,2,0
6,17,39,29,3,9,6,1,48,1,1,5,1,1,0
7,2,4,29,1,1,6,1,33,2,2,6,2,2,0
5,30,2,29,1,3,5,1,60,1,1,2,1,4,0
6,5,8,29,4,9,5,1,28,2,3,4,3,3,0
7,3,2,29,1,2,4,1,38,2,1,1,1,3,0
4,2,1,29,1,3,1,1,72,1,1,4,3,2,0
5,13,20,16,2,2,3,1,57,1,2,7,2,1,0
5,28,11,29,1,8,1,1,28,2,1,3,2,2,0
7,28,7,29,1,3,4,1,62,1,1,12,5,0,0
6,25,10,9,3,13,1,1,38,2,3,4,3,2,0
4,2,15,29,4,2,6,2,38,1,3,4,3,2,0
4,10,9,9,1,3,3,1,62,1,1,6,2,3,0
8,9,2,29,2,8,1,1,43,2,2,2,2,5,1
6,25,16,9,2,12,5,2,62,1,1,3,1,2,0
8,11,4,29,1,3,2,1,43,2,1,8,2,0,0
6,21,1,29,1,2,1,2,38,2,2,2,2,5,1
8,11,1,29,1,3,3,1,82,1,1,1,1,0,0
5,28,1,29,4,7,6,1,33,2,1,5,3,2,0
6,12,5,29,2,2,4,1,38,2,1,5,3,3,0
5,29,8,29,4,4,4,1,33,2,1,1,1,3,0
5,21,1,29,1,3,2,2,38,2,1,1,1,2,0
7,6,33,29,3,12,1,1,43,1,1,13,4,6,1
4,3,12,29,4,2,2,1,43,1,1,10,4,3,0
7,15,5,29,1,6,1,1,62,1,3,2,3,1,0
4,1,2,29,1,3,3,1,82,1,1,3,3,1,0
4,24,1,29,4,2,5,2,38,1,1,1,1,3,0
7,24,8,9,2,10,2,1,52,1,1,3,1,3,0
7,8,4,29,4,2,5,2,38,1,1,6,3,1,0
5,6,5,29,2,12,5,2,62,1,1,5,2,1,0
7,26,1,29,1,8,1,1,28,2,1,3,1,5,1
5,2,2,29,3,2,5,1,33,2,2,4,3,4,0
4,21,3,29,1,3,1,1,43,2,1,1,1,0,0
4,24,13,29,4,4,4,1,33,2,1,3,1,3,0
4,14,1,29,1,8,1,1,28,2,1,4,3,0,0
7,9,1,29,4,2,3,1,28,2,1,4,1,2,0
4,9,3,29,1,4,6,1,38,2,1,1,1,2,0
7,2,11,29,1,4,6,1,38,2,1,4,2,2,0
4,6,75,29,4,9,5,1,38,1,4,18,4,6,1
5,22,1,29,4,3,1,1,28,2,1,1,1,3,0
6,20,1,9,1,3,3,1,62,1,1,1,1,4,0
4,10,12,29,4,3,1,1,28,2,1,13,1,3,0
6,30,9,29,3,9,6,1,48,1,1,16,4,0,0
6,24,5,29,4,3,5,2,43,1,2,2,2,1,0
6,9,3,29,2,12,5,2,62,1,1,4,2,0,0
6,21,2,29,2,2,4,1,67,1,1,1,1,5,1
4,3,9,29,2,9,5,1,57,1,2,3,2,3,0
4,23,7,29,4,4,2,1,38,1,1,3,1,2,0
6,6,1,29,3,9,5,1,48,1,1,3,2,4,0
5,19,20,9,1,3,1,1,72,1,1,7,2,0,0
5,1,11,29,4,4,4,2,65,1,1,5,3,3,0
6,1,5,29,1,3,1,1,43,2,1,2,1,6,1
5,14,15,29,4,2,6,2,38,1,1,7,2,2,0
5,24,1,29,3,9,5,1,23,2,1,1,1,5,1
6,18,25,29,4,2,1,1,48,1,2,6,3,2,0
7,2,1,29,1,3,2,1,43,2,1,1,1,2,0
7,23,19,29,4,2,2,2,38,1,4,6,4,2,0
5,24,18,29,4,14,5,1,33,2,3,8,3,5,1
5,27,5,29,1,2,4,1,38,2,1,3,3,1,0
6,13,17,29,4,7,6,1,33,2,1,2,1,4,0
4,20,1,29,2,7,2,1,38,2,2,1,2,6,1
4,1,9,29,1,3,4,1,62,1,1,5,1,1,0
4,16,6,29,4,7,6,1,33,2,1,3,2,2,0
6,17,8,29,2,6,3,1,38,2,2,5,2,1,0
6,6,1,29,1,1,5,1,28,2,1,2,1,4,0
5,25,9,29,3,9,6,1,48,1,1,1,1,6,1
4,19,6,37,3,14,2,2,28,2,3,2,3,5,1
4,29,32,9,3,6,4,1,28,2,3,3,3,1,0
6,16,4,29,2,12,1,1,52,1,1,3,1,0,0
6,13,3,29,2,6,6,2,38,2,1,1,1,4,0
4,28,4,29,2,2,5,1,62,1,1,8,3,0,0
4,11,25,29,2,12,6,1,52,1,1,7,3,4,0
4,25,4,29,2,6,6,2,38,2,1,6,5,4,0
6,27,9,29,3,11,2,1,48,1,1,2,1,4,0
4,23,35,29,3,14,1,1,57,1,2,7,3,2,0
8,6,8,29,3,2,3,1,33,2,2,6,4,2,0
6,21,1,46,1,8,1,1,28,2,1,3,1,5,1
6,17,5,29,2,10,2,1,52,1,1,5,2,1,0
4,14,11,29,3,5,1,2,33,2,4,4,4,0,0
8,4,4,29,2,12,6,1,52,1,1,1,1,0,0
7,23,1,29,2,2,4,1,38,2,1,1,1,2,0
8,6,2,29,2,12,6,1,52,1,1,3,2,2,0
5,4,1,29,3,6,5,1,33,2,1,1,1,6,1
7,10,9,41,1,3,4,1,62,1,1,5,1,3,0
5,1,24,29,4,2,5,2,38,1,1,3,3,3,0
7,5,6,29,3,14,6,1,43,1,2,6,3,5,1
8,5,3,29,3,9,5,2,20,2,3,5,4,1,0
4,8,100,24,4,4,5,2,38,1,1,33,4,1,0
8,5,2,29,4,2,3,2,43,1,2,4,4,1,0
8,7,1,29,2,3,1,2,57,1,1,6,1,3,0
5,2,18,29,3,13,3,1,48,1,1,10,5,4,0
6,12,93,29,4,2,1,1,43,1,3,23,5,3,0
6,10,1,29,4,4,5,2,38,1,1,3,3,1,0
7,1,2,29,4,1,3,2,28,2,4,3,4,1,0
5,25,27,29,4,2,2,1,43,1,1,7,5,6,1
4,30,5,9,1,12,1,2,33,2,2,1,2,2,0
4,8,19,24,3,14,6,1,57,1,3,5,3,1,0
4,19,9,29,2,10,2,1,52,1,1,4,1,5,1
8,10,3,29,4,2,1,1,33,2,4,5,4,6,1
7,8,21,29,1,3,1,1,72,1,1,4,1,1,0
5,22,3,29,2,2,4,1,67,1,1,2,2,3,0
4,11,3,29,1,6,1,1,62,1,3,2,3,4,0
6,17,4,29,4,14,6,1,33,2,4,1,4,1,0
8,8,17,29,1,14,5,2,33,2,1,8,1,4,0
7,11,2,29,2,13,3,1,57,1,2,1,2,4,0
4,1,1,29,1,3,4,1,62,1,1,9,3,1,0
7,29,1,29,3,7,4,1,33,2,1,4,4,1,0
8,4,5,29,4,2,2,1,43,1,1,3,4,0,0
8,5,4,29,4,5,4,2,33,2,2,1,2,1,0
6,29,6,29,4,7,6,1,33,2,1,2,1,6,1
4,15,2,29,4,4,3,2,23,2,1,2,1,1,0
7,19,11,29,4,14,1,1,43,1,3,2,3,5,1
7,27,6,29,1,3,3,1,82,1,1,1,1,6,1
4,29,1,9,3,11,2,1,48,1,1,4,2,1,0
5,19,2,29,2,12,6,1,52,1,1,2,2,0,0
4,5,7,29,1,3,3,1,82,1,1,10,4,5,1
7,28,16,29,4,6,2,2,28,2,2,7,5,0,0
8,8,3,29,1,3,4,1,62,1,1,2,1,4,0
4,16,6,29,2,12,1,1,67,1,2,2,2,2,0
7,15,8,29,2,6,5,1,38,2,2,2,2,1,0
7,9,3,29,4,4,3,2,28,2,1,2,1,2,0
4,4,3,29,2,2,2,1,67,1,2,3,2,4,0
7,22,4,29,2,2,4,1,38,2,1,5,2,1,0
4,15,6,29,4,7,3,1,28,2,5,3,5,1,0
8,12,3,29,2,4,1,1,57,1,1,1,1,1,0
8,7,1,46,1,8,1,1,28,2,1,2,1,3,0
6,11,7,29,2,4,1,1,57,1,1,3,1,2,0
6,27,1,29,4,9,5,1,43,1,2,2,2,4,0
4,5,16,29,4,9,5,1,43,1,2,2,2,5,1
6,8,6,29,3,2,4,1,48,1,3,3,3,6,1
4,15,4,29,4,7,1,1,33,2,5,3,5,1,0
4,1,1,29,4,4,2,1,38,1,1,1,1,1,0
4,25,10,29,4,9,4,2,43,1,4,6,5,4,0
6,16,19,29,4,3,1,1,28,2,1,4,2,0,0
4,22,5,29,4,4,3,2,28,2,1,2,3,1,0
4,9,5,9,3,7,6,1,48,1,2,3,2,2,0
8,9,5,29,1,3,4,1,38,2,1,2,1,5,1
6,27,3,29,3,2,3,2,48,1,1,2,1,4,0
7,28,11,29,3,14,3,1,28,2,2,7,5,0,0
6,3,2,29,3,12,1,1,43,1,1,1,1,1,0
5,24,6,29,1,2,4,1,38,2,1,5,4,5,1
5,14,4,9,1,14,6,2,33,2,2,2,2,2,0
8,8,2,29,1,6,4,1,38,2,2,5,2,4,0
8,11,16,29,3,13,1,1,48,1,4,5,4,0,0
6,7,5,9,1,3,2,2,38,2,1,2,2,5,1
7,30,6,29,3,2,3,2,48,1,1,3,2,2,0
5,24,21,29,3,13,1,2,48,1,2,6,4,5,1
5,14,8,29,1,3,1,1,43,2,1,3,2,2,0
4,3,8,9,3,2,3,1,33,2,2,1,2,3,0
4,21,1,9,1,1,5,1,28,2,1,3,2,0,0
7,16,1,9,1,3,3,1,62,1,1,9,1,2,0
8,1,15,29,2,6,6,2,38,2,1,4,2,4,0
8,3,19,29,3,9,5,2,20,2,3,5,4,6,1
5,27,1,29,2,13,3,1,57,1,2,1,2,1,0
6,19,13,29,3,14,6,1,48,1,1,6,1,3,0
5,15,2,29,3,14,4,1,43,1,1,2,1,3,0
5,13,4,29,3,7,6,1,48,1,2,3,2,1,0
7,9,6,29,4,6,4,2,48,1,5,3,5,2,0
5,24,3,29,2,13,1,1,38,2,2,1,2,5,1
4,17,6,29,2,4,3,2,52,1,1,11,5,3,0
6,19,21,29,2,6,6,2,38,2,1,6,3,3,0
7,28,4,29,4,14,1,1,43,1,3,1,3,0,0
7,18,2,16,3,9,5,2,20,2,3,1,3,4,0
6,24,12,29,3,2,3,2,48,1,1,3,1,1,0
5,27,1,9,3,6,4,1,28,2,3,1,3,1,0
6,10,12,29,4,2,1,1,48,1,1,5,4,1,0
7,23,4,29,2,10,2,1,52,1,1,2,3,2,0
6,20,2,29,1,3,4,1,62,1,1,5,3,4,0
5,12,5,9,3,6,1,2,57,1,4,4,4,0,0
4,11,13,23,1,3,1,1,72,1,1,8,3,4,0
6,1,6,29,2,7,2,1,38,2,2,2,3,6,1
4,2,27,29,1,12,1,2,33,2,2,7,5,2,0
6,3,14,29,4,6,2,2,28,2,2,4,3,1,0
5,19,17,29,4,7,6,1,33,2,1,6,5,0,0
4,6,73,29,4,12,4,2,28,2,4,18,4,6,1
6,13,20,29,4,9,4,2,33,2,3,9,4,4,0
5,7,38,29,1,4,2,1,43,2,3,6,4,2,0
6,16,1,29,1,3,3,1,62,1,1,2,1,0,0
7,21,1,29,1,3,4,1,62,1,1,1,1,0,0
5,8,2,29,2,2,4,1,67,1,1,2,1,3,0
7,7,6,44,2,6,5,1,38,2,2,3,2,0,0
4,2,8,44,2,13,3,1,57,1,2,2,2,2,0
4,2,2,9,1,3,3,1,82,1,1,3,1,2,0
6,18,1,9,3,6,2,1,33,2,1,1,1,2,0
8,10,5,29,1,14,5,2,33,2,1,2,5,6,1
4,14,1,29,1,2,4,1,38,2,1,2,3,0,0
7,25,7,29,1,2,4,1,38,2,1,11,4,4,0
5,28,3,29,2,6,6,2,38,2,1,1,1,2,0
4,29,22,29,1,3,2,2,38,2,1,9,3,1,0
4,7,4,29,2,2,4,1,38,2,1,11,2,0,0
7,18,12,29,3,13,3,1,48,1,1,4,1,4,0
6,7,2,29,4,7,6,1,33,2,1,2,1,5,1
7,8,1,29,1,8,1,1,28,2,1,3,4,1,0
6,9,1,29,4,2,6,2,38,1,1,3,2,0,0
4,5,4,29,2,12,6,1,52,1,1,2,2,5,1
7,29,13,29,1,2,4,1,38,2,1,5,4,1,0
7,29,1,29,4,2,2,1,43,1,1,1,1,1,0
8,9,3,29,4,4,4,2,65,1,1,2,4,5,1
4,27,29,29,2,2,3,1,57,1,2,8,3,6,1
4,10,23,29,4,4,5,1,38,1,1,13,1,3,0
5,8,7,29,1,2,3,1,62,1,3,5,4,3,0
6,4,12,24,1,3,3,1,82,1,1,2,1,2,0
4,17,12,29,3,13,2,1,28,2,3,12,4,3,0
6,4,5,29,4,7,1,1,23,2,2,4,3,2,0
